tick_us,arm_id,record_kind,meta_seed,meta_iteration_id,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j7_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j7_vel,j1_trq,j2_trq,j3_trq,j4_trq,j5_trq,j6_trq,j7_trq,ee_x,ee_y,ee_z,ee_qw,ee_qx,ee_qy,ee_qz,ee_fx,ee_fy,ee_fz,ee_tx,ee_ty,ee_tz,nav_dx,nav_dy,nav_dz,ttip_temp,irr_flow,suc_flow,co2_insuf,us_present,ala_uv,imri_active,estop_state,safety_zone,robot_state,heartbeat_ok,tick_align_flag
218000,ARM_4,MIXED,20260510,run_00001,0.3455,0.4988,0.3793,0.0477,-0.3092,-0.4963,-0.409,0.2146,0.0158,-0.1951,-0.2977,-0.2348,-0.0446,0.1725,0.3977,0.3176,0.0636,-0.2255,-0.3913,-0.3396,-0.1019,162.44,143.97,98.59,0.9285,0.3713,0.0,0.0,0.694,0.032,0.762,0.0359,0.0364,0.0096,-0.001,0.027,0.018,36.04,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
219000,ARM_1,MIXED,20260510,run_00001,0.0045,0.0115,0.0159,0.0224,0.0292,0.0316,0.0368,0.3013,0.301,0.2985,0.2991,0.2977,0.2979,0.299,0.2609,0.2649,0.2661,0.2721,0.2732,0.2765,0.2822,100.01,1.1,80.29,1.0,0.0055,0.0,0.0,0.014,0.789,0.017,0.0006,0.052,0.001,0.042,-0.003,-0.011,35.97,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
219000,ARM_2,MIXED,20260510,run_00001,0.1288,0.2496,0.3541,0.4314,0.4822,0.5002,0.484,0.2892,0.2583,0.2116,0.1497,0.078,0.0011,-0.0773,0.3286,0.3783,0.3981,0.3949,0.3611,0.3065,0.2311,126.59,50.81,86.44,0.9915,0.1301,0.0,0.0,0.357,0.492,0.318,0.0114,0.0461,0.0043,-0.027,-0.04,-0.006,36.01,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
219000,ARM_3,MIXED,20260510,run_00001,0.2442,0.4274,0.5006,0.4464,0.2783,0.0382,-0.2095,0.2626,0.1555,0.0113,-0.1364,-0.2498,-0.2986,-0.2728,0.3756,0.3969,0.3169,0.1547,-0.0458,-0.2349,-0.3631,147.2,98.92,92.62,0.9675,0.2527,0.0,0.0,0.853,0.415,0.835,0.0254,0.0435,0.0072,-0.026,-0.058,-0.045,36.07,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
219000,ARM_4,MIXED,20260510,run_00001,0.3444,0.5009,0.3784,0.0484,-0.3072,-0.4944,-0.4085,0.2163,0.0144,-0.1969,-0.2985,-0.235,-0.043,0.1731,0.3977,0.3193,0.063,-0.2253,-0.3913,-0.3419,-0.1013,162.35,144.06,98.59,0.9285,0.3714,0.0,0.0,0.708,0.035,0.76,0.0351,0.0357,0.0128,0.003,-0.045,0.017,36.21,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
220000,ARM_1,MIXED,20260510,run_00001,0.0037,0.0093,0.0174,0.0219,0.0272,0.0323,0.04,0.2976,0.3017,0.3004,0.3004,0.3004,0.2986,0.3011,0.2602,0.2641,0.2667,0.2689,0.2746,0.2779,0.2803,100.01,1.06,80.27,1.0,0.0055,0.0,0.0,0.025,0.796,0.017,0.0016,0.05,0.0021,-0.063,-0.037,0.047,35.93,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
220000,ARM_2,MIXED,20260510,run_00001,0.13,0.2517,0.3525,0.4324,0.4823,0.5004,0.4817,0.2885,0.2597,0.2131,0.1507,0.0804,-0.0011,-0.077,0.329,0.3748,0.3992,0.3945,0.3632,0.3059,0.23,126.64,50.89,86.59,0.9915,0.1301,0.0,0.0,0.339,0.486,0.325,0.0121,0.0467,0.0057,-0.003,-0.141,0.105,36.0,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
220000,ARM_3,MIXED,20260510,run_00001,0.2447,0.4259,0.5008,0.4444,0.2761,0.0374,-0.2098,0.2604,0.1551,0.0111,-0.1356,-0.2507,-0.2988,-0.2717,0.3752,0.3951,0.3168,0.156,-0.0454,-0.234,-0.3611,147.21,98.86,92.6,0.9675,0.2527,0.0,0.0,0.855,0.413,0.838,0.0253,0.0445,0.0077,0.037,-0.039,-0.002,36.05,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
220000,ARM_4,MIXED,20260510,run_00001,0.3462,0.5009,0.3779,0.0464,-0.3073,-0.4955,-0.408,0.2171,0.016,-0.1963,-0.2987,-0.2351,-0.0424,0.1726,0.3984,0.319,0.0627,-0.2256,-0.3916,-0.3395,-0.0996,162.48,143.89,98.6,0.9285,0.3714,0.0,0.0,0.695,0.033,0.764,0.0343,0.0346,0.0133,0.02,0.051,-0.041,36.11,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
221000,ARM_1,MIXED,20260510,run_00001,0.0029,0.0118,0.0165,0.023,0.0298,0.0337,0.0375,0.3004,0.2996,0.301,0.3,0.3001,0.2998,0.3,0.2588,0.2647,0.2676,0.2708,0.2733,0.2784,0.2811,100.03,1.12,80.28,1.0,0.0055,0.0,0.0,0.023,0.801,0.018,-0.0001,0.05,-0.0018,-0.031,0.062,-0.035,35.85,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
221000,ARM_2,MIXED,20260510,run_00001,0.1292,0.249,0.3515,0.4333,0.482,0.4987,0.4835,0.2897,0.2619,0.2138,0.1511,0.0801,0.0002,-0.077,0.3274,0.3765,0.3989,0.3941,0.3628,0.3073,0.2304,126.71,50.89,86.51,0.9915,0.1302,0.0,0.0,0.353,0.489,0.323,0.0131,0.0483,0.0038,0.027,-0.051,0.004,36.08,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
221000,ARM_3,MIXED,20260510,run_00001,0.2455,0.426,0.4983,0.4474,0.2754,0.0383,-0.2122,0.2624,0.1562,0.0119,-0.1368,-0.2502,-0.2993,-0.2707,0.3732,0.3957,0.315,0.1556,-0.0459,-0.2346,-0.3624,147.23,98.94,92.68,0.9675,0.2528,0.0,0.0,0.851,0.411,0.828,0.023,0.0445,0.0066,-0.035,0.025,0.064,36.03,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
221000,ARM_4,MIXED,20260510,run_00001,0.3444,0.5006,0.3781,0.048,-0.3063,-0.4952,-0.4079,0.2166,0.0154,-0.1969,-0.2978,-0.2361,-0.0433,0.1719,0.3971,0.3146,0.0633,-0.2254,-0.3897,-0.3392,-0.0991,162.46,143.93,98.62,0.9285,0.3714,0.0,0.0,0.712,0.022,0.759,0.0354,0.0357,0.0129,-0.024,-0.025,0.118,36.08,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
222000,ARM_1,MIXED,20260510,run_00001,0.0052,0.0101,0.0168,0.0237,0.0265,0.0335,0.0412,0.3004,0.2985,0.2982,0.2993,0.2984,0.2991,0.2986,0.2605,0.2627,0.2661,0.2702,0.2742,0.2758,0.2817,99.98,1.16,80.25,1.0,0.0055,0.0,0.0,0.019,0.804,0.019,-0.0004,0.0495,0.0023,-0.026,-0.006,-0.024,36.06,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
222000,ARM_2,MIXED,20260510,run_00001,0.1299,0.2484,0.3519,0.4317,0.4846,0.5012,0.4828,0.2909,0.2605,0.2143,0.1501,0.0787,0.002,-0.0759,0.3287,0.3748,0.3979,0.3924,0.3633,0.3086,0.2297,126.68,50.85,86.51,0.9915,0.1302,0.0,0.0,0.347,0.488,0.328,0.0125,0.047,0.0033,0.001,-0.063,0.067,35.98,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
222000,ARM_3,MIXED,20260510,run_00001,0.2456,0.4265,0.4986,0.4439,0.2753,0.0373,-0.2102,0.2639,0.1569,0.0111,-0.1364,-0.249,-0.2983,-0.2726,0.3735,0.3957,0.3167,0.1558,-0.0452,-0.2352,-0.3623,147.33,98.92,92.65,0.9675,0.2528,0.0,0.0,0.856,0.418,0.818,0.0246,0.0442,0.0079,0.049,0.02,0.028,36.06,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
222000,ARM_4,MIXED,20260510,run_00001,0.3455,0.4998,0.3766,0.0489,-0.3068,-0.4939,-0.4095,0.218,0.0162,-0.1961,-0.2982,-0.2371,-0.0435,0.1727,0.3972,0.3189,0.0638,-0.2269,-0.3923,-0.3408,-0.1003,162.45,143.95,98.58,0.9285,0.3714,0.0,0.0,0.702,0.026,0.758,0.0347,0.0357,0.013,-0.15,0.026,-0.007,36.09,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
223000,ARM_1,MIXED,20260510,run_00001,0.0046,0.0116,0.0172,0.0216,0.0274,0.0345,0.0392,0.3,0.2998,0.3012,0.2989,0.2974,0.2979,0.2987,0.2608,0.2665,0.2682,0.2722,0.2744,0.2775,0.2816,99.94,1.09,80.16,1.0,0.0056,0.0,0.0,0.013,0.802,0.017,0.0011,0.0507,-0.0014,-0.012,0.061,0.117,36.0,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
223000,ARM_2,MIXED,20260510,run_00001,0.1274,0.249,0.3527,0.4333,0.4833,0.4976,0.4813,0.2906,0.2577,0.2142,0.1516,0.0794,0.003,-0.0781,0.3287,0.3763,0.3972,0.3942,0.3633,0.3051,0.2312,126.64,50.77,86.47,0.9915,0.1302,0.0,0.0,0.348,0.484,0.326,0.0125,0.0472,0.0054,0.008,-0.013,-0.054,36.06,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
223000,ARM_3,MIXED,20260510,run_00001,0.2458,0.4273,0.4987,0.4465,0.2749,0.0362,-0.21,0.2627,0.155,0.0116,-0.1367,-0.2511,-0.2976,-0.27,0.3746,0.3953,0.316,0.155,-0.0469,-0.2339,-0.3631,147.18,98.9,92.6,0.9675,0.2528,0.0,0.0,0.859,0.415,0.828,0.0245,0.0454,0.007,0.158,-0.003,-0.033,36.09,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
223000,ARM_4,MIXED,20260510,run_00001,0.3446,0.4985,0.3769,0.0492,-0.3092,-0.4935,-0.4063,0.2162,0.0144,-0.196,-0.2984,-0.2371,-0.0442,0.1719,0.3988,0.3182,0.0625,-0.2278,-0.391,-0.3406,-0.0996,162.37,143.88,98.46,0.9285,0.3715,0.0,0.0,0.693,0.028,0.761,0.0355,0.0354,0.0109,0.01,-0.03,-0.012,36.11,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
224000,ARM_1,MIXED,20260510,run_00001,0.0065,0.0113,0.0196,0.0238,0.029,0.0339,0.0396,0.2989,0.3003,0.2983,0.2996,0.2985,0.2989,0.3009,0.2611,0.263,0.2689,0.2727,0.2737,0.2765,0.2807,99.88,1.12,80.21,1.0,0.0056,0.0,0.0,0.024,0.802,0.018,0.0015,0.048,0.0007,-0.029,-0.015,-0.046,36.0,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
224000,ARM_2,MIXED,20260510,run_00001,0.1288,0.2489,0.3523,0.4342,0.4826,0.4998,0.483,0.2906,0.2601,0.2113,0.1493,0.0791,0.0013,-0.0767,0.3285,0.3757,0.3969,0.3931,0.3631,0.3074,0.229,126.57,50.81,86.52,0.9915,0.1302,0.0,0.0,0.343,0.485,0.318,0.0125,0.0476,0.0045,0.029,-0.022,0.013,36.14,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
224000,ARM_3,MIXED,20260510,run_00001,0.2436,0.4274,0.4989,0.4445,0.2752,0.0373,-0.2136,0.2624,0.1584,0.011,-0.138,-0.251,-0.2978,-0.2721,0.3748,0.3951,0.3141,0.155,-0.0457,-0.2337,-0.3614,147.23,98.99,92.72,0.9675,0.2528,0.0,0.0,0.849,0.415,0.835,0.0248,0.0426,0.0069,0.089,-0.043,0.026,36.09,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
224000,ARM_4,MIXED,20260510,run_00001,0.3441,0.5006,0.3777,0.0498,-0.3085,-0.4945,-0.4092,0.2155,0.0131,-0.1971,-0.2987,-0.2362,-0.0431,0.1746,0.3969,0.3168,0.0638,-0.2258,-0.3925,-0.3408,-0.1011,162.37,143.9,98.59,0.9284,0.3715,0.0,0.0,0.703,0.027,0.772,0.0338,0.0373,0.0103,0.037,0.025,0.068,36.11,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
225000,ARM_1,MIXED,20260510,run_00001,0.0053,0.0113,0.0159,0.0231,0.0277,0.0326,0.0393,0.2998,0.3008,0.3001,0.2995,0.2995,0.3007,0.2992,0.2626,0.2652,0.2671,0.2727,0.2755,0.2769,0.2816,99.94,1.06,80.2,1.0,0.0056,0.0,0.0,0.016,0.809,0.026,0.0001,0.0517,0.0016,-0.029,0.041,-0.092,36.08,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
225000,ARM_2,MIXED,20260510,run_00001,0.1311,0.2506,0.3527,0.4331,0.483,0.4998,0.4831,0.2906,0.2605,0.2138,0.1513,0.0784,-0.0004,-0.0766,0.3281,0.3771,0.3999,0.3934,0.3637,0.3065,0.2304,126.62,50.82,86.57,0.9915,0.1303,0.0,0.0,0.342,0.489,0.32,0.0126,0.0485,0.0047,-0.084,-0.009,-0.041,36.01,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
225000,ARM_3,MIXED,20260510,run_00001,0.2434,0.4277,0.5002,0.4452,0.2762,0.0353,-0.2126,0.2606,0.1571,0.0098,-0.1365,-0.2504,-0.2974,-0.272,0.3755,0.3973,0.3138,0.1548,-0.0446,-0.2343,-0.3643,147.21,98.92,92.5,0.9675,0.2529,0.0,0.0,0.85,0.417,0.826,0.0243,0.043,0.0089,0.035,0.013,0.006,35.99,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
225000,ARM_4,MIXED,20260510,run_00001,0.3467,0.5005,0.3782,0.048,-0.3082,-0.4946,-0.4071,0.2175,0.015,-0.1964,-0.2976,-0.2353,-0.0433,0.1732,0.3977,0.317,0.0641,-0.2259,-0.39,-0.3393,-0.1024,162.45,143.92,98.68,0.9284,0.3715,0.0,0.0,0.702,0.019,0.772,0.0361,0.0372,0.0124,0.046,0.008,0.042,36.21,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
226000,ARM_1,MIXED,20260510,run_00001,0.0054,0.0117,0.0179,0.0243,0.028,0.0345,0.0397,0.3004,0.3006,0.3011,0.2985,0.3002,0.2993,0.2987,0.2598,0.2645,0.2662,0.2718,0.2741,0.2766,0.2803,100.05,1.11,80.36,1.0,0.0056,0.0,0.0,0.023,0.806,0.025,0.0011,0.049,-0.0009,-0.01,0.034,0.008,36.0,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
226000,ARM_2,MIXED,20260510,run_00001,0.129,0.2496,0.3525,0.4321,0.4824,0.5015,0.4833,0.2899,0.2603,0.2117,0.1507,0.0781,0.0001,-0.0766,0.3267,0.3759,0.3994,0.3932,0.3607,0.3048,0.231,126.55,50.85,86.45,0.9915,0.1303,0.0,0.0,0.344,0.484,0.317,0.0117,0.0498,0.0033,0.033,-0.089,0.02,36.07,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
226000,ARM_3,MIXED,20260510,run_00001,0.2435,0.4268,0.5003,0.4448,0.2763,0.0365,-0.2133,0.2616,0.157,0.0134,-0.1361,-0.2489,-0.2979,-0.2711,0.3737,0.3951,0.3167,0.1558,-0.0472,-0.2354,-0.3625,147.23,98.89,92.63,0.9675,0.2529,0.0,0.0,0.86,0.411,0.833,0.0237,0.0426,0.0063,-0.064,0.081,-0.058,36.08,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
226000,ARM_4,MIXED,20260510,run_00001,0.3457,0.5005,0.3777,0.047,-0.3085,-0.4956,-0.4082,0.2164,0.0147,-0.1979,-0.2983,-0.2357,-0.0437,0.1722,0.3974,0.3186,0.063,-0.2276,-0.3912,-0.3406,-0.1004,162.43,144.1,98.58,0.9284,0.3715,0.0,0.0,0.703,0.02,0.763,0.0353,0.034,0.01,-0.015,-0.025,0.046,36.07,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
227000,ARM_1,MIXED,20260510,run_00001,0.005,0.0114,0.017,0.023,0.0275,0.0342,0.0387,0.2995,0.2987,0.3007,0.2998,0.2985,0.3002,0.3005,0.2615,0.2632,0.2685,0.2721,0.2729,0.2788,0.2813,100.1,1.1,80.33,1.0,0.0057,0.0,0.0,0.024,0.79,0.018,-0.0005,0.0485,0.0026,-0.031,0.075,-0.011,36.05,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
227000,ARM_2,MIXED,20260510,run_00001,0.1284,0.2491,0.3531,0.4324,0.483,0.5013,0.482,0.2895,0.2593,0.2114,0.1511,0.077,0.0014,-0.0778,0.3282,0.3737,0.3978,0.3944,0.3626,0.3068,0.231,126.61,50.84,86.63,0.9915,0.1303,0.0,0.0,0.338,0.497,0.321,0.0126,0.049,0.0034,-0.061,-0.075,0.012,35.98,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
227000,ARM_3,MIXED,20260510,run_00001,0.245,0.4261,0.4988,0.4433,0.2758,0.0367,-0.2122,0.2599,0.1571,0.0127,-0.1372,-0.2502,-0.2991,-0.2708,0.3748,0.3958,0.3172,0.1555,-0.0478,-0.2351,-0.3631,147.17,98.91,92.62,0.9675,0.2529,0.0,0.0,0.853,0.42,0.843,0.0233,0.0433,0.0081,0.06,0.035,0.005,36.08,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
227000,ARM_4,MIXED,20260510,run_00001,0.3449,0.4976,0.3774,0.0486,-0.3095,-0.4934,-0.4067,0.2174,0.0134,-0.1984,-0.2967,-0.2354,-0.0433,0.1738,0.3988,0.3174,0.0611,-0.2267,-0.3919,-0.3412,-0.0991,162.35,144.0,98.47,0.9284,0.3715,0.0,0.0,0.707,0.025,0.77,0.0356,0.0366,0.0109,-0.042,-0.012,0.046,36.1,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
228000,ARM_1,MIXED,20260510,run_00001,0.0068,0.0116,0.0183,0.0232,0.0291,0.0357,0.0391,0.3005,0.2989,0.299,0.3009,0.3001,0.2996,0.2978,0.2622,0.2634,0.2659,0.2732,0.2767,0.2778,0.2823,99.98,1.18,80.3,1.0,0.0057,0.0,0.0,0.023,0.803,0.019,-0.0003,0.0509,0.0017,-0.086,-0.074,-0.127,35.93,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
228000,ARM_2,MIXED,20260510,run_00001,0.1291,0.2487,0.3539,0.4311,0.4813,0.4997,0.4841,0.2892,0.2613,0.2114,0.1493,0.0802,0.0015,-0.0776,0.3265,0.3759,0.3992,0.3931,0.3628,0.3056,0.2301,126.56,50.77,86.51,0.9915,0.1303,0.0,0.0,0.349,0.491,0.313,0.0122,0.0491,0.0024,0.055,0.051,0.018,36.09,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
228000,ARM_3,MIXED,20260510,run_00001,0.2451,0.4272,0.5016,0.4449,0.277,0.0366,-0.2135,0.2618,0.1553,0.0119,-0.1363,-0.2501,-0.2987,-0.2724,0.3763,0.3961,0.3156,0.1529,-0.044,-0.236,-0.365,147.25,98.96,92.62,0.9675,0.2529,0.0,0.0,0.855,0.425,0.838,0.0247,0.0416,0.0081,-0.038,-0.011,-0.072,36.09,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
228000,ARM_4,MIXED,20260510,run_00001,0.3454,0.4987,0.3771,0.0485,-0.3088,-0.4943,-0.4066,0.2169,0.0135,-0.197,-0.2991,-0.2348,-0.0431,0.1741,0.3979,0.3189,0.0629,-0.2269,-0.3899,-0.3399,-0.1013,162.47,144.07,98.6,0.9284,0.3716,0.0,0.0,0.703,0.038,0.76,0.0356,0.0357,0.0111,-0.029,0.018,0.08,36.13,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
229000,ARM_1,MIXED,20260510,run_00001,0.0055,0.0128,0.017,0.0232,0.0288,0.0351,0.0403,0.3004,0.3004,0.2988,0.2989,0.2994,0.297,0.2988,0.2618,0.2652,0.267,0.2705,0.2753,0.2773,0.2804,100.13,1.11,80.3,1.0,0.0057,0.0,0.0,0.025,0.799,0.023,0.0019,0.0507,0.001,0.041,0.016,0.031,36.01,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
229000,ARM_2,MIXED,20260510,run_00001,0.1298,0.2496,0.3545,0.4329,0.4827,0.5022,0.4827,0.2891,0.2605,0.2122,0.1509,0.0769,0.0016,-0.0758,0.3293,0.3757,0.3986,0.3927,0.3607,0.3065,0.2297,126.62,50.9,86.51,0.9915,0.1304,0.0,0.0,0.342,0.487,0.317,0.0147,0.0479,0.0045,-0.01,0.027,0.13,36.11,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
229000,ARM_3,MIXED,20260510,run_00001,0.2451,0.4283,0.4997,0.4459,0.276,0.0368,-0.2104,0.2624,0.1561,0.0121,-0.1388,-0.2492,-0.2988,-0.2714,0.3742,0.3963,0.3152,0.1527,-0.0463,-0.234,-0.3645,147.17,98.97,92.69,0.9675,0.2529,0.0,0.0,0.856,0.414,0.836,0.0247,0.0454,0.0086,0.002,0.022,0.069,36.02,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
229000,ARM_4,MIXED,20260510,run_00001,0.3449,0.4992,0.3784,0.0489,-0.3091,-0.4946,-0.41,0.2162,0.0164,-0.1959,-0.2992,-0.2354,-0.0426,0.1747,0.3955,0.3183,0.0654,-0.2287,-0.3924,-0.34,-0.0992,162.35,144.0,98.66,0.9284,0.3716,0.0,0.0,0.685,0.021,0.767,0.0347,0.0368,0.01,-0.018,0.023,-0.076,36.14,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
230000,ARM_1,MIXED,20260510,run_00001,0.0055,0.0121,0.0143,0.0216,0.0292,0.0343,0.041,0.2993,0.3006,0.2987,0.3002,0.3011,0.2999,0.2973,0.2621,0.2651,0.2673,0.2702,0.2759,0.2777,0.28,99.98,1.08,80.33,1.0,0.0057,0.0,0.0,0.025,0.799,0.019,-0.0008,0.0491,-0.0012,0.035,-0.017,-0.003,36.03,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
230000,ARM_2,MIXED,20260510,run_00001,0.1296,0.2511,0.3532,0.4324,0.4825,0.4997,0.4838,0.2886,0.2598,0.2124,0.1514,0.0788,-0.0003,-0.0761,0.3279,0.3756,0.3997,0.3942,0.3628,0.3083,0.2291,126.64,50.73,86.54,0.9915,0.1304,0.0,0.0,0.339,0.484,0.335,0.0144,0.0477,0.0027,0.038,-0.021,0.035,36.07,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
230000,ARM_3,MIXED,20260510,run_00001,0.2446,0.428,0.4993,0.4459,0.276,0.0356,-0.2128,0.2611,0.1571,0.0104,-0.1372,-0.2512,-0.2999,-0.2727,0.3742,0.3956,0.3155,0.1542,-0.0453,-0.2343,-0.3628,147.21,98.98,92.7,0.9675,0.253,0.0,0.0,0.851,0.413,0.828,0.0254,0.0435,0.0073,-0.099,-0.046,0.054,36.14,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
230000,ARM_4,MIXED,20260510,run_00001,0.3462,0.4983,0.3781,0.0481,-0.3078,-0.4965,-0.4066,0.217,0.0137,-0.1971,-0.2988,-0.2359,-0.0432,0.1755,0.3991,0.3174,0.0622,-0.2258,-0.3912,-0.3373,-0.1008,162.4,144.03,98.53,0.9284,0.3716,0.0,0.0,0.707,0.024,0.767,0.0343,0.034,0.0105,0.001,0.076,-0.008,36.08,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
231000,ARM_1,MIXED,20260510,run_00001,0.0054,0.0117,0.0191,0.0249,0.0289,0.0335,0.0401,0.3007,0.3012,0.2989,0.3005,0.2992,0.2999,0.3001,0.2627,0.2638,0.268,0.2725,0.2758,0.2788,0.2829,99.94,1.09,80.31,1.0,0.0058,0.0,0.0,0.022,0.795,0.022,-0.0007,0.0501,0.0,-0.067,-0.067,-0.006,35.91,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
231000,ARM_2,MIXED,20260510,run_00001,0.1296,0.248,0.355,0.4335,0.4832,0.5,0.4834,0.2891,0.2598,0.2118,0.1487,0.0786,-0.0001,-0.0778,0.3271,0.3734,0.3975,0.3946,0.3629,0.3052,0.2315,126.68,50.83,86.51,0.9915,0.1304,0.0,0.0,0.353,0.485,0.328,0.0123,0.0482,0.004,0.075,0.025,0.021,36.03,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
231000,ARM_3,MIXED,20260510,run_00001,0.2447,0.4273,0.5,0.4436,0.275,0.0356,-0.2122,0.2624,0.1562,0.0097,-0.1353,-0.2516,-0.2979,-0.2708,0.3751,0.3959,0.3161,0.1533,-0.0451,-0.2365,-0.3637,147.19,98.99,92.62,0.9675,0.253,0.0,0.0,0.85,0.412,0.831,0.0252,0.0442,0.0083,0.011,-0.031,-0.03,35.98,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
231000,ARM_4,MIXED,20260510,run_00001,0.3442,0.4996,0.3769,0.0484,-0.3089,-0.496,-0.4093,0.2177,0.0152,-0.196,-0.2993,-0.2359,-0.0434,0.1719,0.3977,0.3186,0.0642,-0.2271,-0.3934,-0.3393,-0.0975,162.42,144.0,98.61,0.9284,0.3716,0.0,0.0,0.703,0.027,0.768,0.0325,0.0357,0.0123,-0.016,-0.044,-0.078,36.05,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
232000,ARM_1,MIXED,20260510,run_00001,0.0056,0.0111,0.0163,0.0224,0.0287,0.0356,0.0402,0.2986,0.2988,0.2997,0.2986,0.2987,0.2987,0.2996,0.2614,0.2655,0.2682,0.2702,0.2756,0.2768,0.2801,99.93,1.05,80.21,1.0,0.0058,0.0,0.0,0.017,0.798,0.015,0.0013,0.0499,0.0024,0.013,-0.023,0.042,35.99,0.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
232000,ARM_2,MIXED,20260510,run_00001,0.127,0.2477,0.3526,0.4331,0.4829,0.5002,0.4834,0.2903,0.26,0.2127,0.1509,0.0796,-0.0014,-0.078,0.33,0.3751,0.3985,0.3936,0.3612,0.3062,0.2289,126.68,50.87,86.57,0.9915,0.1304,0.0,0.0,0.347,0.487,0.325,0.012,0.0491,0.0047,-0.003,-0.09,0.0,35.97,30.0,0.0,0.0,0,0,0,0,OUTER,READY,1,1
232000,ARM_3,MIXED,20260510,run_00001,0.2437,0.4277,0.5,0.4436,0.2762,0.0359,-0.2119,0.2599,0.1545,0.0092,-0.1375,-0.2508,-0.2997,-0.272,0.3746,0.3941,0.315,0.1539,-0.0463,-0.2357,-0.3635,147.3,98.88,92.61,0.9675,0.253,0.0,0.0,0.849,0.418,0.844,0.0262,0.0425,0.0083,0.07,0.022,-0.046,36.05,30.0,25.0,0.0,0,0,0,0,OUTER,READY,1,1
232000,ARM_4,MIXED,20260510,run_00001,0.3453,0.4981,0.3783,0.047,-0.3082,-0.4944,-0.4061,0.2167,0.0147,-0.1967,-0.2957,-0.2373,-0.0446,0.1744,0.3986,0.3172,0.0617,-0.2264,-0.3927,-0.3393,-0.1012,162.41,143.96,98.57,0.9284,0.3717,0.0,0.0,0.695,0.032,0.77,0.0351,0.0357,0.0103,-0.092,0.061,-0.001,36.1,0.0,0.0,0.0,1,0,0,0,OUTER,READY,1,1
